rank_position,image_index,hard_label,hard_label_name,true_entropy,pred_entropy,entropy_abs_error,kl,true_top_class,true_top_class_name,pred_top_class,pred_top_class_name
711,5776,5,dog,0.1370995044708252,0.0012932077515870333,0.13580629229545593,0.13156986236572266,5,dog,5,dog
712,727,3,cat,0.859211802482605,0.9769685864448547,0.11775678396224976,2.586731433868408,3,cat,2,bird
713,590,6,frog,-0.0,0.0019905574154108763,0.0019905574154108763,0.00012778419477399439,6,frog,6,frog
714,2062,7,horse,0.2351934015750885,0.04666473716497421,0.1885286569595337,0.05611919239163399,7,horse,7,horse
715,7945,6,frog,0.22853811085224152,0.6168906688690186,0.38835257291793823,0.11923858523368835,6,frog,6,frog
716,7487,1,automobile,0.2655751705169678,0.018870040774345398,0.24670512974262238,0.22100578248500824,1,automobile,1,automobile
717,9604,8,ship,-0.0,0.6617284417152405,0.6617284417152405,0.1365572214126587,8,ship,8,ship
718,3213,9,truck,0.2351934015750885,0.008593077771365643,0.22660031914710999,0.1184365302324295,9,truck,9,truck
719,136,9,truck,0.26954886317253113,0.06779438257217407,0.20175448060035706,0.05676405876874924,9,truck,9,truck
720,1500,1,automobile,0.5411884188652039,0.06947512924671173,0.4717133045196533,0.23506416380405426,1,automobile,1,automobile
721,9707,5,dog,0.6500224471092224,1.3254742622375488,0.6754518151283264,0.5863164663314819,5,dog,5,dog
722,2948,5,dog,0.5142748355865479,1.7947123050689697,1.2804374694824219,1.486448049545288,5,dog,4,deer
723,4762,1,automobile,-0.0,0.04620026424527168,0.04620026424527168,0.004155335016548634,1,automobile,1,automobile
724,4449,9,truck,0.5770042538642883,0.5838761329650879,0.0068718791007995605,0.001635148422792554,9,truck,9,truck
725,3529,6,frog,-0.0,0.44924765825271606,0.44924765825271606,0.08427732437849045,6,frog,6,frog
726,3623,5,dog,-0.0,0.7130494713783264,0.7130494713783264,0.1583586186170578,5,dog,5,dog
727,1908,5,dog,-0.0,0.13666972517967224,0.13666972517967224,0.018464231863617897,5,dog,5,dog
728,5126,0,airplane,0.36055988073349,0.2274026721715927,0.13315720856189728,0.13953295350074768,0,airplane,0,airplane
729,6199,5,dog,0.273654967546463,0.005264507606625557,0.2683904469013214,0.23794817924499512,5,dog,5,dog
730,1687,8,ship,0.2822921872138977,1.3204293251037598,1.0381371974945068,0.28254830837249756,8,ship,8,ship
731,5614,8,ship,0.1370995044708252,0.08104538917541504,0.056054115295410156,0.008027931675314903,8,ship,8,ship
732,6325,7,horse,-0.0,0.0018504770705476403,0.0018504770705476403,0.00011860620725201443,7,horse,7,horse
733,2807,9,truck,0.1414405107498169,2.242560386657715,2.1011199951171875,0.5895965099334717,9,truck,9,truck
734,4350,4,deer,0.24229221045970917,0.14578872919082642,0.09650348126888275,0.015546075999736786,4,deer,4,deer
735,5681,3,cat,0.27790018916130066,0.011152728460729122,0.26674747467041016,0.11910875886678696,3,cat,3,cat
736,8663,1,automobile,0.1414405107498169,0.018713686615228653,0.12272682785987854,0.15276561677455902,1,automobile,1,automobile
737,8072,3,cat,0.6305941343307495,1.6607072353363037,1.0301131010055542,0.39931759238243103,3,cat,3,cat
738,1931,6,frog,-0.0,0.05344570800662041,0.05344570800662041,0.00537640368565917,6,frog,6,frog
739,2510,4,deer,0.2655751705169678,0.2479124814271927,0.017662689089775085,0.004057217389345169,4,deer,4,deer
740,1871,3,cat,1.0820575952529907,0.9860637784004211,0.09599381685256958,0.7181918621063232,3,cat,5,dog
741,8363,2,bird,-0.0,2.249631643295288,2.249631643295288,1.2793583869934082,2,bird,5,dog
742,2224,1,automobile,0.9090890884399414,0.4199223518371582,0.4891667366027832,0.22820588946342468,1,automobile,1,automobile
743,6455,6,frog,-0.0,0.68873131275177,0.68873131275177,0.12232048064470291,6,frog,6,frog
744,7446,5,dog,-0.0,2.1741485595703125,2.1741485595703125,0.8768421411514282,5,dog,5,dog
745,899,5,dog,-0.0,0.0066108545288443565,0.0066108545288443565,0.0005332002183422446,5,dog,5,dog
746,9068,6,frog,-0.0,1.1392512321472168,1.1392512321472168,0.21451056003570557,6,frog,6,frog
747,6928,2,bird,0.2386845052242279,0.1116809993982315,0.1270035058259964,0.04988496005535126,2,bird,2,bird
748,8112,3,cat,0.5260998010635376,0.6148084998130798,0.08870869874954224,0.29125121235847473,3,cat,3,cat
749,3947,2,bird,0.2386845052242279,0.20052894949913025,0.038155555725097656,0.17166714370250702,2,bird,2,bird
750,6746,2,bird,0.26954886317253113,1.2114408016204834,0.9418919086456299,0.4690048396587372,2,bird,2,bird
751,9322,2,bird,0.1370995044708252,0.0022652382031083107,0.13483425974845886,0.08137061446905136,2,bird,2,bird
752,7972,5,dog,-0.0,0.08768980205059052,0.08768980205059052,0.00860140286386013,5,dog,5,dog
753,694,8,ship,0.27790018916130066,0.010262464173138142,0.2676377296447754,0.22698745131492615,8,ship,8,ship
754,6933,0,airplane,0.21639695763587952,1.1766912937164307,0.9602943658828735,0.32488569617271423,0,airplane,0,airplane
755,4234,2,bird,0.27790018916130066,0.00015719574003014714,0.27774298191070557,0.5029935836791992,2,bird,2,bird
756,1553,4,deer,0.13923299312591553,0.010193838737905025,0.12903915345668793,0.09566278010606766,4,deer,4,deer
757,7911,2,bird,-0.0,0.003153971629217267,0.003153971629217267,0.00021479207498487085,2,bird,2,bird
758,1581,2,bird,0.1414405107498169,1.9767402410507202,1.8352997303009033,1.2521946430206299,2,bird,8,ship
759,9049,6,frog,0.3825426697731018,0.22367316484451294,0.15886950492858887,0.13003577291965485,6,frog,6,frog
760,3343,3,cat,1.220104455947876,1.4194941520690918,0.19938969612121582,1.0062897205352783,3,cat,5,dog
761,9319,3,cat,0.7662490606307983,0.9129247069358826,0.14667564630508423,0.35855138301849365,3,cat,3,cat
762,2294,1,automobile,-0.0,0.31914669275283813,0.31914669275283813,0.046374522149562836,1,automobile,1,automobile
763,6833,3,cat,0.4750591516494751,1.477556586265564,1.0024974346160889,0.41324812173843384,3,cat,3,cat
764,4671,6,frog,-0.0,0.004705971572548151,0.004705971572548151,0.0003106111544184387,6,frog,6,frog
765,8802,6,frog,-0.0,0.1515389233827591,0.1515389233827591,0.017996711656451225,6,frog,6,frog
766,9477,5,dog,0.12741850316524506,0.06127040460705757,0.06614810228347778,0.042859554290771484,5,dog,5,dog
767,566,9,truck,0.1370995044708252,0.016329070553183556,0.12077043205499649,0.07250100374221802,9,truck,9,truck
768,858,7,horse,0.27790018916130066,0.003262591315433383,0.2746376097202301,0.17096026241779327,7,horse,7,horse
769,2568,9,truck,0.3767743706703186,0.9115082025527954,0.5347338318824768,0.30329206585884094,9,truck,9,truck
770,2666,6,frog,0.3825426697731018,0.1935960352420807,0.18894663453102112,0.042106468230485916,6,frog,6,frog
771,9125,1,automobile,-0.0,0.011146239005029202,0.011146239005029202,0.0008318540058098733,1,automobile,1,automobile
772,4324,9,truck,0.13923299312591553,0.007811950985342264,0.1314210444688797,0.1823921501636505,9,truck,9,truck
773,1861,3,cat,-0.0,0.3099404275417328,0.3099404275417328,0.05279252678155899,3,cat,3,cat
774,1510,8,ship,0.26954886317253113,0.06060982495546341,0.20893904566764832,0.1469421088695526,8,ship,8,ship
775,8024,0,airplane,-0.0,0.08257463574409485,0.08257463574409485,0.009550713934004307,0,airplane,0,airplane
776,6170,2,bird,0.1350361853837967,0.9231134057044983,0.7880772352218628,0.3985416293144226,2,bird,2,bird
777,1577,5,dog,0.5260998010635376,0.42356598377227783,0.10253381729125977,2.5871453285217285,5,dog,3,cat
778,753,1,automobile,-0.0,0.08074262738227844,0.08074262738227844,0.00787652749568224,1,automobile,1,automobile
779,9235,0,airplane,-0.0,0.12131969630718231,0.12131969630718231,0.011291411705315113,0,airplane,0,airplane
780,5777,8,ship,0.1414405107498169,0.00976346991956234,0.13167704641819,0.135046124458313,8,ship,8,ship
781,7989,7,horse,0.1414405107498169,0.4869455099105835,0.3455049991607666,0.14754727482795715,7,horse,7,horse
782,7588,2,bird,0.6942238211631775,0.34388649463653564,0.35033732652664185,0.08873250335454941,2,bird,2,bird
783,1603,3,cat,-0.0,0.10841215401887894,0.10841215401887894,0.010859557427465916,3,cat,3,cat
784,3443,4,deer,0.7044585943222046,1.9401048421859741,1.2356462478637695,0.8599646091461182,4,deer,2,bird
785,8685,7,horse,0.1350361853837967,0.15238462388515472,0.017348438501358032,0.10730858147144318,7,horse,7,horse
786,824,7,horse,0.1414405107498169,0.025658052414655685,0.11578245460987091,0.1058972030878067,7,horse,7,horse
787,3290,5,dog,-0.0,0.4624137878417969,0.4624137878417969,0.06638122349977493,5,dog,5,dog
788,4726,0,airplane,-0.0,0.009615208953619003,0.009615208953619003,0.0006814064690843225,0,airplane,0,airplane
789,9997,5,dog,0.522179126739502,0.29304128885269165,0.2291378378868103,0.10413612425327301,5,dog,5,dog
790,1360,7,horse,-0.0,0.019520748406648636,0.019520748406648636,0.0015703024109825492,7,horse,7,horse
791,5093,0,airplane,1.0327060222625732,2.1035518646240234,1.0708458423614502,1.3076716661453247,0,airplane,6,frog
792,7681,0,airplane,-0.0,0.12836503982543945,0.12836503982543945,0.013593959622085094,0,airplane,0,airplane
793,4777,5,dog,0.13923299312591553,0.022345907986164093,0.11688708513975143,0.1600310504436493,5,dog,5,dog
794,9194,6,frog,0.1370995044708252,0.0075241802260279655,0.12957532703876495,0.07476076483726501,6,frog,6,frog
795,2252,3,cat,-0.0,0.013204943388700485,0.013204943388700485,0.001022650278173387,3,cat,3,cat
796,4388,2,bird,-0.0,0.022948995232582092,0.022948995232582092,0.0018246207619085908,2,bird,2,bird
797,7278,5,dog,0.1370995044708252,0.13635817170143127,0.0007413327693939209,0.11844204366207123,5,dog,5,dog
798,1530,3,cat,-0.0,0.3679935932159424,0.3679935932159424,0.05382056534290314,3,cat,3,cat
799,1571,5,dog,0.1414405107498169,0.9026659727096558,0.7612254619598389,0.1676771640777588,5,dog,5,dog
800,1454,3,cat,0.7124380469322205,1.2466363906860352,0.5341983437538147,0.4452672004699707,3,cat,3,cat
801,4841,1,automobile,0.13923299312591553,0.0052285948768258095,0.1340043991804123,0.09313762187957764,1,automobile,1,automobile
802,959,8,ship,-0.0,0.013674968853592873,0.013674968853592873,0.0011044599814340472,8,ship,8,ship
803,9938,9,truck,-0.0,0.07650361955165863,0.07650361955165863,0.007828980684280396,9,truck,9,truck
804,688,3,cat,0.13923299312591553,0.5089607834815979,0.3697277903556824,0.0755610540509224,3,cat,3,cat
805,2944,9,truck,0.13923299312591553,0.025985287502408028,0.11324770748615265,0.09062699973583221,9,truck,9,truck
806,7838,0,airplane,-0.0,0.020058397203683853,0.020058397203683853,0.0015385231235995889,0,airplane,0,airplane
807,698,7,horse,0.1370995044708252,0.010620638728141785,0.1264788657426834,0.0439673513174057,7,horse,7,horse
808,6151,7,horse,0.5142748355865479,2.035332679748535,1.5210578441619873,2.189593553543091,7,horse,4,deer
809,4103,8,ship,-0.0,0.20002807676792145,0.20002807676792145,0.02291974239051342,8,ship,8,ship
810,8119,6,frog,0.27790018916130066,2.3269691467285156,2.0490689277648926,1.1122345924377441,6,frog,2,bird
811,4177,6,frog,-0.0,0.027085699141025543,0.027085699141025543,0.0022753796074539423,6,frog,6,frog
812,6532,5,dog,-0.0,1.0855259895324707,1.0855259895324707,2.859382390975952,5,dog,7,horse
813,4222,8,ship,0.4670814275741577,0.05167635530233383,0.4154050648212433,0.28213703632354736,8,ship,8,ship
814,306,8,ship,0.13923299312591553,0.3451770842075348,0.20594409108161926,0.02198042720556259,8,ship,8,ship
815,259,9,truck,-0.0,0.31014031171798706,0.31014031171798706,0.04996063560247421,9,truck,9,truck
816,3902,9,truck,-0.0,0.24030989408493042,0.24030989408493042,0.035307664424180984,9,truck,9,truck
817,3900,3,cat,0.1414405107498169,0.36832430958747864,0.22688379883766174,0.101233571767807,3,cat,3,cat
818,561,7,horse,-0.0,0.09271928668022156,0.09271928668022156,0.009556027129292488,7,horse,7,horse
819,7562,2,bird,0.9679980278015137,0.9349707961082458,0.03302723169326782,2.306849956512451,2,bird,3,cat
820,2494,5,dog,0.3767743408679962,1.4113644361495972,1.0345901250839233,0.27604177594184875,5,dog,5,dog
821,1139,8,ship,-0.0,0.03271487355232239,0.03271487355232239,0.002536534098908305,8,ship,8,ship
822,7349,3,cat,-0.0,0.008592893369495869,0.008592893369495869,0.0006736631621606648,3,cat,3,cat
823,6403,4,deer,0.1414405107498169,0.007172377780079842,0.1342681348323822,0.06325434148311615,4,deer,4,deer
824,197,8,ship,-0.0,0.3867085576057434,0.3867085576057434,0.04738155007362366,8,ship,8,ship
825,8527,1,automobile,0.13923299312591553,0.27224451303482056,0.13301151990890503,0.008897768333554268,1,automobile,1,automobile
826,7242,7,horse,0.41599002480506897,1.1681883335113525,0.752198338508606,0.1543973833322525,7,horse,7,horse
827,9947,3,cat,-0.0,0.015306232497096062,0.015306232497096062,0.0011850723531097174,3,cat,3,cat
828,380,6,frog,0.13923299312591553,0.6565812826156616,0.5173482894897461,0.15903756022453308,6,frog,6,frog
829,200,5,dog,1.2326602935791016,0.245304673910141,0.9873555898666382,1.4702084064483643,3,cat,5,dog
830,4799,1,automobile,-0.0,0.08174098283052444,0.08174098283052444,0.009175042621791363,1,automobile,1,automobile
831,7902,2,bird,0.1350361853837967,0.32506757974624634,0.19003139436244965,0.041768912225961685,2,bird,2,bird
832,8379,8,ship,-0.0,0.004894747398793697,0.004894747398793697,0.0003302744007669389,8,ship,8,ship
833,4528,5,dog,0.27790018916130066,1.2954676151275635,1.0175673961639404,1.0070196390151978,5,dog,4,deer
834,7353,8,ship,-0.0,0.03756488487124443,0.03756488487124443,0.0031099782790988684,8,ship,8,ship
835,1544,4,deer,0.1370995044708252,0.019212402403354645,0.11788710206747055,0.030545102432370186,4,deer,4,deer
836,4743,6,frog,0.5423905253410339,0.08438006043434143,0.4580104649066925,0.2557357847690582,6,frog,6,frog
837,4252,9,truck,-0.0,0.017958184704184532,0.017958184704184532,0.0015425700694322586,9,truck,9,truck
838,3657,7,horse,-0.0,0.00013854414282832295,0.00013854414282832295,7.510156592616113e-06,7,horse,7,horse
839,5327,0,airplane,0.5142748355865479,1.2155065536499023,0.7012317180633545,0.11679752916097641,0,airplane,0,airplane
840,3524,5,dog,0.511910080909729,0.4737149178981781,0.0381951630115509,2.8941962718963623,5,dog,4,deer
841,3611,1,automobile,0.3054005801677704,0.8049776554107666,0.4995770752429962,0.12549881637096405,1,automobile,1,automobile
842,7893,1,automobile,0.24229221045970917,0.21985144913196564,0.02244076132774353,0.11590185016393661,1,automobile,1,automobile
843,8840,2,bird,0.7649942636489868,2.092238664627075,1.3272444009780884,0.8895795941352844,2,bird,3,cat
844,9790,8,ship,0.4670814275741577,0.0750853419303894,0.3919960856437683,0.27879947423934937,8,ship,8,ship
845,9522,3,cat,1.4980612993240356,1.1549571752548218,0.34310412406921387,0.46391281485557556,3,cat,3,cat
846,9324,9,truck,-0.0,0.04538881778717041,0.04538881778717041,0.004871405195444822,9,truck,9,truck
847,1883,3,cat,0.46816661953926086,1.3913072347640991,0.9231406450271606,2.1229934692382812,3,cat,4,deer
848,1453,5,dog,0.4035278558731079,0.2820782959461212,0.1214495599269867,0.06256946921348572,5,dog,5,dog
849,2387,9,truck,0.1370995044708252,0.06237329542636871,0.07472620904445648,0.09748899936676025,9,truck,9,truck
850,8734,2,bird,0.5971559882164001,0.3868926763534546,0.21026331186294556,0.14915649592876434,2,bird,2,bird
851,7459,8,ship,0.4670813977718353,0.07374157011508942,0.3933398127555847,0.24104538559913635,8,ship,8,ship
852,4669,6,frog,0.26954886317253113,1.3831199407577515,1.113571047782898,0.42216265201568604,6,frog,6,frog
853,7716,5,dog,0.1370995044708252,0.3705175817012787,0.2334180772304535,0.021675677970051765,5,dog,5,dog
854,4951,7,horse,0.13923299312591553,1.9938775300979614,1.854644536972046,0.9274737238883972,7,horse,7,horse
855,1848,3,cat,-0.0,0.2941426932811737,0.2941426932811737,0.04229327291250229,3,cat,3,cat
856,3782,0,airplane,-0.0,0.516578197479248,0.516578197479248,0.0721859559416771,0,airplane,0,airplane
857,3377,7,horse,0.1414405107498169,0.005690987221896648,0.13574951887130737,0.1015043556690216,7,horse,7,horse
858,5676,6,frog,0.1370995044708252,1.8594776391983032,1.722378134727478,0.5894315838813782,6,frog,6,frog
859,7612,7,horse,-0.0,0.010979412123560905,0.010979412123560905,0.0008488865569233894,7,horse,7,horse
860,4155,3,cat,-0.0,0.0020417056512087584,0.0020417056512087584,0.00012969131057616323,3,cat,3,cat
861,2306,3,cat,-0.0,0.3835528492927551,0.3835528492927551,0.06993712484836578,3,cat,3,cat
862,5918,1,automobile,0.1370995044708252,0.003455794882029295,0.1336437165737152,0.20828281342983246,1,automobile,1,automobile
863,8928,4,deer,0.5720047950744629,1.422775387763977,0.8507705926895142,0.13855256140232086,4,deer,4,deer
864,9990,7,horse,-0.0,0.08168666064739227,0.08168666064739227,0.007761440705507994,7,horse,7,horse
865,2753,7,horse,0.1414405107498169,0.07943599671125412,0.062004514038562775,0.022465310990810394,7,horse,7,horse
866,1442,3,cat,0.1414405107498169,0.712127685546875,0.5706871747970581,0.20664867758750916,3,cat,3,cat
867,9628,9,truck,-0.0,0.01116157602518797,0.01116157602518797,0.0009632237488403916,9,truck,9,truck
868,8798,6,frog,0.5885058641433716,0.8011960983276367,0.21269023418426514,0.06379895657300949,6,frog,6,frog
869,3776,9,truck,0.27790018916130066,0.45793166756629944,0.18003147840499878,0.06306928396224976,9,truck,9,truck
870,7162,5,dog,0.1370995044708252,0.32244542241096497,0.18534591794013977,0.01601250469684601,5,dog,5,dog
871,1497,8,ship,0.6903890371322632,0.014438850805163383,0.6759501695632935,0.4457836151123047,8,ship,8,ship
872,8158,8,ship,-0.0,0.004651625640690327,0.004651625640690327,0.00030071978108026087,8,ship,8,ship
873,8725,8,ship,0.5831031203269958,0.03311542421579361,0.5499876737594604,0.3189437985420227,8,ship,8,ship
874,4092,7,horse,0.2822921872138977,0.02340230718255043,0.2588898837566376,0.1746838241815567,7,horse,7,horse
875,4115,8,ship,0.1350361853837967,0.03034137934446335,0.10469480603933334,0.030531348660588264,8,ship,8,ship
876,8555,5,dog,-0.0,0.17257247865200043,0.17257247865200043,0.019114580005407333,5,dog,5,dog
877,9699,0,airplane,-0.0,0.027979951351881027,0.027979951351881027,0.0024312955792993307,0,airplane,0,airplane
878,6948,6,frog,0.4096554219722748,0.08380159735679626,0.3258538246154785,0.11637815833091736,6,frog,6,frog
879,524,0,airplane,0.1370995044708252,0.35174787044525146,0.21464836597442627,0.06398182362318039,0,airplane,0,airplane
880,5062,5,dog,0.13923299312591553,0.6177188158035278,0.4784858226776123,0.25378602743148804,5,dog,5,dog
881,3070,0,airplane,0.13923299312591553,0.19850778579711914,0.05927479267120361,0.04427534341812134,0,airplane,0,airplane
882,613,8,ship,0.42254263162612915,0.01310270931571722,0.40943992137908936,0.2871261239051819,8,ship,8,ship
